Year,Nest.ID,Spec,Field,Ref,Date,Visit_Interval,expos,Survive (evi),survive,trials,Egg,Landscape,Dist,GRASS,MCM,Julian,Dist.Edge,Nht,Robel,DeadVeg,Forb,Area,PeriAreaR,C.Man,Y.Man,MeanPC1,MeanPC2,SDPC1,Ag.Edge,For.Edge,Grass.100,For.1600,Grass.1600,TE.1600
2011,JC1-DICK1,DICK,JC-1,1/1/2011,6/20/2011,6,3,SURVIVE,1,1,NTLG,KEW,Control,Native,Spray/Seed,-0.996368012,-0.308238407,-0.526698335,1.442678288,-0.717227383,0.949996908,-0.738905805,1.255659119,-1.137695426,-1.022998697,0.444466736,-2.854599882,-0.805199279,-1.205836292,-1.326132455,1.616132963,1.679644521,1.286961089,0.885363279
2011,JE1-DICK1,DICK,JE-1,1/1/2011,6/24/2011,1,3,FAIL,0,1,EGG,JN,Control,Native,Disk,-0.719695002,-1.085245122,-0.476959377,-0.948970389,-0.717227383,0.949996908,1.16098495,-0.437001094,-1.137695426,-1.022998697,0.198581542,-1.556112204,0.183613038,1.460146031,0.309334488,-1.791663609,0.295762221,-1.271572207,-0.532456859
2011,JE1-DICK2,DICK,JE-1,1/1/2011,6/24/2011,1,3,SURVIVE,1,1,EGG,JN,Control,Native,Disk,-0.719695002,1.253822094,-0.775393126,-0.829387955,-0.717227383,0.266943086,1.16098495,-0.437001094,-1.137695426,-1.022998697,0.198581542,-1.556112204,0.183613038,1.460146031,0.309334488,-1.791663609,0.295762221,-1.271572207,-0.532456859
2011,JE1-DICK2,DICK,JE-1,1/1/2011,6/27/2011,2,3,SURVIVE,1,1,EGG,JN,Control,Native,Disk,-0.512190245,1.253822094,-0.775393126,-0.829387955,-0.717227383,0.266943086,1.16098495,-0.437001094,-1.137695426,-1.022998697,0.198581542,-1.556112204,0.183613038,1.460146031,0.309334488,-1.791663609,0.295762221,-1.271572207,-0.532456859
2011,JE1-DICK2,DICK,JE-1,1/1/2011,7/1/2011,3,4,SURVIVE,1,1,EGG,JN,Control,Native,Disk,-0.235517236,1.253822094,-0.775393126,-0.829387955,-0.717227383,0.266943086,1.16098495,-0.437001094,-1.137695426,-1.022998697,0.198581542,-1.556112204,0.183613038,1.460146031,0.309334488,-1.791663609,0.295762221,-1.271572207,-0.532456859
2011,JE1-DICK2,DICK,JE-1,1/1/2011,7/5/2011,4,4,FAIL,0,1,EGG,JN,Control,Native,Disk,0.041155774,1.253822094,-0.775393126,-0.829387955,-0.717227383,0.266943086,1.16098495,-0.437001094,-1.137695426,-1.022998697,0.198581542,-1.556112204,0.183613038,1.460146031,0.309334488,-1.791663609,0.295762221,-1.271572207,-0.532456859
2011,JE1-DICK3,DICK,JE-1,1/1/2011,6/24/2011,1,3,SURVIVE,1,1,EGG,JN,Control,Native,Disk,-0.719695002,1.189749709,-0.974348959,-0.709805521,0.090021411,0.266943086,1.16098495,-0.437001094,-1.137695426,-1.022998697,0.198581542,-1.556112204,0.183613038,1.460146031,0.309334488,-1.791663609,0.295762221,-1.271572207,-0.532456859
2011,JE1-DICK3,DICK,JE-1,1/1/2011,6/27/2011,2,3,SURVIVE,1,1,EGG,JN,Control,Native,Disk,-0.512190245,1.189749709,-0.974348959,-0.709805521,0.090021411,0.266943086,1.16098495,-0.437001094,-1.137695426,-1.022998697,0.198581542,-1.556112204,0.183613038,1.460146031,0.309334488,-1.791663609,0.295762221,-1.271572207,-0.532456859
2011,JE1-DICK3,DICK,JE-1,1/1/2011,7/1/2011,3,4,FAIL,0,1,EGG,JN,Control,Native,Disk,-0.235517236,1.189749709,-0.974348959,-0.709805521,0.090021411,0.266943086,1.16098495,-0.437001094,-1.137695426,-1.022998697,0.198581542,-1.556112204,0.183613038,1.460146031,0.309334488,-1.791663609,0.295762221,-1.271572207,-0.532456859
2011,JE1-DICK4,DICK,JE-1,1/1/2011,6/24/2011,1,2,FAIL,0,1,EGG,JN,Control,Native,Disk,-0.719695002,-0.65603124,-1.173304792,-1.008761606,0.090021411,0.266943086,1.16098495,-0.437001094,-1.137695426,-1.022998697,0.198581542,-1.556112204,0.183613038,1.460146031,0.309334488,-1.791663609,0.295762221,-1.271572207,-0.532456859
2011,JE1-DICK5,DICK,JE-1,1/1/2011,6/24/2011,1,2,SURVIVE,1,1,EGG,JN,Control,Native,Disk,-0.719695002,-1.338803143,0.567558746,-0.410849437,-0.717227383,0.949996908,1.16098495,-0.437001094,-1.137695426,-1.022998697,0.198581542,-1.556112204,0.183613038,1.460146031,0.309334488,-1.791663609,0.295762221,-1.271572207,-0.532456859
2011,JE1-DICK5,DICK,JE-1,1/1/2011,6/27/2011,2,3,SURVIVE,1,1,EGG,JN,Control,Native,Disk,-0.512190245,-1.338803143,0.567558746,-0.410849437,-0.717227383,0.949996908,1.16098495,-0.437001094,-1.137695426,-1.022998697,0.198581542,-1.556112204,0.183613038,1.460146031,0.309334488,-1.791663609,0.295762221,-1.271572207,-0.532456859
2011,JE1-DICK5,DICK,JE-1,1/1/2011,7/1/2011,3,4,FAIL,0,1,EGG,JN,Control,Native,Disk,-0.235517236,-1.338803143,0.567558746,-0.410849437,-0.717227383,0.949996908,1.16098495,-0.437001094,-1.137695426,-1.022998697,0.198581542,-1.556112204,0.183613038,1.460146031,0.309334488,-1.791663609,0.295762221,-1.271572207,-0.532456859
2011,JN1-DICK1,DICK,JN-1,1/1/2011,6/20/2011,1,3,SURVIVE,1,1,EGG,JN,Control,Native,Spray/Seed,-0.996368012,-1.111215487,-1.471738542,-0.35105822,-0.717227383,0.949996908,0.079805205,-0.622429488,-1.137695426,-1.022998697,-0.349473563,-1.817087287,0.88693576,0.126697582,1.509005902,-0.519214954,0.660896563,-1.227430957,1.166848287
2011,JN1-DICK1,DICK,JN-1,1/1/2011,6/24/2011,2,4,SURVIVE,1,1,NTLG,JN,Control,Native,Spray/Seed,-0.719695002,-1.111215487,-1.471738542,-0.35105822,-0.717227383,0.949996908,0.079805205,-0.622429488,-1.137695426,-1.022998697,-0.349473563,-1.817087287,0.88693576,0.126697582,1.509005902,-0.519214954,0.660896563,-1.227430957,1.166848287
2011,JN1-DICK1,DICK,JN-1,1/1/2011,6/27/2011,3,3,SURVIVE,1,1,NTLG,JN,Control,Native,Spray/Seed,-0.512190245,-1.111215487,-1.471738542,-0.35105822,-0.717227383,0.949996908,0.079805205,-0.622429488,-1.137695426,-1.022998697,-0.349473563,-1.817087287,0.88693576,0.126697582,1.509005902,-0.519214954,0.660896563,-1.227430957,1.166848287
2011,JN1-DICK1,DICK,JN-1,1/1/2011,7/1/2011,4,4,SURVIVE,1,1,NTLG,JN,Control,Native,Spray/Seed,-0.235517236,-1.111215487,-1.471738542,-0.35105822,-0.717227383,0.949996908,0.079805205,-0.622429488,-1.137695426,-1.022998697,-0.349473563,-1.817087287,0.88693576,0.126697582,1.509005902,-0.519214954,0.660896563,-1.227430957,1.166848287
2011,JN1-DICK44,DICK,JN-1,1/1/2011,6/24/2011,1,2,SURVIVE,1,1,EGG,JN,Control,Native,Spray/Seed,-0.719695002,-0.690818551,0.16964708,0.904557335,-0.717227383,0.949996908,0.079805205,-0.622429488,-1.137695426,-1.022998697,-0.349473563,-1.817087287,0.88693576,0.126697582,1.509005902,-0.519214954,0.660896563,-1.227430957,1.166848287
2011,JN1-DICK44,DICK,JN-1,1/1/2011,6/27/2011,2,3,SURVIVE,1,1,EGG,JN,Control,Native,Spray/Seed,-0.512190245,-0.690818551,0.16964708,0.904557335,-0.717227383,0.949996908,0.079805205,-0.622429488,-1.137695426,-1.022998697,-0.349473563,-1.817087287,0.88693576,0.126697582,1.509005902,-0.519214954,0.660896563,-1.227430957,1.166848287
2011,JN1-DICK44,DICK,JN-1,1/1/2011,7/1/2011,3,4,FAIL,0,1,NTLG,JN,Control,Native,Spray/Seed,-0.235517236,-0.690818551,0.16964708,0.904557335,-0.717227383,0.949996908,0.079805205,-0.622429488,-1.137695426,-1.022998697,-0.349473563,-1.817087287,0.88693576,0.126697582,1.509005902,-0.519214954,0.660896563,-1.227430957,1.166848287
2011,JN2N-DICK1,DICK,JN-2N,1/1/2011,6/1/2011,1,4,SURVIVE,1,1,EGG,JN,Control,Brome,Control,-2.310564807,-0.614851319,-0.427220419,1.20351342,-0.717227383,0.266943086,0.179799557,1.026429252,-1.137695426,-1.022998697,1.824480845,0.154947687,-1.531527058,-0.731767067,1.918963127,-0.487669258,1.071769507,-0.574220117,1.203800682
2011,JN2N-DICK1,DICK,JN-2N,1/1/2011,6/3/2011,2,2,SURVIVE,1,1,EGG,JN,Control,Brome,Control,-2.172228302,-0.614851319,-0.427220419,1.20351342,-0.717227383,0.266943086,0.179799557,1.026429252,-1.137695426,-1.022998697,1.824480845,0.154947687,-1.531527058,-0.731767067,1.918963127,-0.487669258,1.071769507,-0.574220117,1.203800682
2011,JN2N-DICK1,DICK,JN-2N,1/1/2011,6/6/2011,3,3,SURVIVE,1,1,EGG,JN,Control,Brome,Control,-1.964723545,-0.614851319,-0.427220419,1.20351342,-0.717227383,0.266943086,0.179799557,1.026429252,-1.137695426,-1.022998697,1.824480845,0.154947687,-1.531527058,-0.731767067,1.918963127,-0.487669258,1.071769507,-0.574220117,1.203800682
2011,JN2N-DICK1,DICK,JN-2N,1/1/2011,6/9/2011,4,3,SURVIVE,1,1,EGG,JN,Control,Brome,Control,-1.757218788,-0.614851319,-0.427220419,1.20351342,-0.717227383,0.266943086,0.179799557,1.026429252,-1.137695426,-1.022998697,1.824480845,0.154947687,-1.531527058,-0.731767067,1.918963127,-0.487669258,1.071769507,-0.574220117,1.203800682
2011,JN2N-DICK1,DICK,JN-2N,1/1/2011,6/13/2011,5,4,SURVIVE,1,1,NTLG,JN,Control,Brome,Control,-1.480545778,-0.614851319,-0.427220419,1.20351342,-0.717227383,0.266943086,0.179799557,1.026429252,-1.137695426,-1.022998697,1.824480845,0.154947687,-1.531527058,-0.731767067,1.918963127,-0.487669258,1.071769507,-0.574220117,1.203800682
2011,JN2N-DICK1,DICK,JN-2N,1/1/2011,6/17/2011,6,4,SURVIVE,1,1,NTLG,JN,Control,Brome,Control,-1.203872769,-0.614851319,-0.427220419,1.20351342,-0.717227383,0.266943086,0.179799557,1.026429252,-1.137695426,-1.022998697,1.824480845,0.154947687,-1.531527058,-0.731767067,1.918963127,-0.487669258,1.071769507,-0.574220117,1.203800682
2011,JN2N-DICK1,DICK,JN-2N,1/1/2011,6/20/2011,7,3,SURVIVE,1,1,NTLG,JN,Control,Brome,Control,-0.996368012,-0.614851319,-0.427220419,1.20351342,-0.717227383,0.266943086,0.179799557,1.026429252,-1.137695426,-1.022998697,1.824480845,0.154947687,-1.531527058,-0.731767067,1.918963127,-0.487669258,1.071769507,-0.574220117,1.203800682
2011,JN2N-DICK1,DICK,JN-2N,1/1/2011,6/24/2011,8,4,SURVIVE,1,1,NTLG,JN,Control,Brome,Control,-0.719695002,-0.614851319,-0.427220419,1.20351342,-0.717227383,0.266943086,0.179799557,1.026429252,-1.137695426,-1.022998697,1.824480845,0.154947687,-1.531527058,-0.731767067,1.918963127,-0.487669258,1.071769507,-0.574220117,1.203800682
2011,JN2S-DICK2,DICK,JN-2S,1/1/2011,6/20/2011,1,2,SURVIVE,1,1,EGG,JN,Control,Brome,Disk,-0.996368012,0.048440585,-0.725654168,-0.410849437,1.543069239,0.266943086,-0.575655528,0.264824986,-1.137695426,-1.022998697,-0.396740015,-0.36109047,0.596911535,-1.205836292,2.670985221,0.532387035,1.420468387,-0.412908535,1.347028499
2011,JN2S-DICK2,DICK,JN-2S,1/1/2011,6/24/2011,2,4,FAIL,0,1,EGG,JN,Control,Brome,Disk,-0.719695002,0.048440585,-0.725654168,-0.410849437,1.543069239,0.266943086,-0.575655528,0.264824986,-1.137695426,-1.022998697,-0.396740015,-0.36109047,0.596911535,-1.205836292,2.670985221,0.532387035,1.420468387,-0.412908535,1.347028499
2011,JN2S-DICK42,DICK,JN-2S,1/1/2011,7/21/2011,1,5,SURVIVE,1,1,EGG,JN,Control,Brome,Disk,1.147847812,0.004049967,1.761293744,-0.231475786,-0.717227383,0.949996908,-0.575655528,0.264824986,-1.137695426,-1.022998697,-0.396740015,-0.36109047,0.596911535,-1.205836292,2.670985221,0.532387035,1.420468387,-0.412908535,1.347028499
2011,JN2S-DICK42,DICK,JN-2S,1/1/2011,7/25/2011,2,4,FAIL,0,1,EGG,JN,Control,Brome,Disk,1.424520821,0.004049967,1.761293744,-0.231475786,-0.717227383,0.949996908,-0.575655528,0.264824986,-1.137695426,-1.022998697,-0.396740015,-0.36109047,0.596911535,-1.205836292,2.670985221,0.532387035,1.420468387,-0.412908535,1.347028499
2011,JS2S-DICK1,DICK,JS-2S,1/1/2011,6/9/2011,1,3,SURVIVE,1,1,EGG,KEW,Control,Brome,Spray,-1.757218788,-1.37418308,-1.024087918,-0.590223088,-0.717227383,-1.175059427,-1.898779097,1.386975574,-1.137695426,-1.022998697,1.079981637,0.12096998,-1.59715773,0.510370691,-0.326851706,0.014308171,1.195662074,0.124767402,1.185776707
2011,JS2S-DICK1,DICK,JS-2S,1/1/2011,6/13/2011,2,4,SURVIVE,1,1,EGG,KEW,Control,Brome,Spray,-1.480545778,-1.37418308,-1.024087918,-0.590223088,-0.717227383,-1.175059427,-1.898779097,1.386975574,-1.137695426,-1.022998697,1.079981637,0.12096998,-1.59715773,0.510370691,-0.326851706,0.014308171,1.195662074,0.124767402,1.185776707
2011,JS2S-DICK1,DICK,JS-2S,1/1/2011,6/17/2011,3,4,SURVIVE,1,1,NTLG,KEW,Control,Brome,Spray,-1.203872769,-1.37418308,-1.024087918,-0.590223088,-0.717227383,-1.175059427,-1.898779097,1.386975574,-1.137695426,-1.022998697,1.079981637,0.12096998,-1.59715773,0.510370691,-0.326851706,0.014308171,1.195662074,0.124767402,1.185776707
2011,JS2S-DICK1,DICK,JS-2S,1/1/2011,6/20/2011,4,3,SURVIVE,1,1,NTLG,KEW,Control,Brome,Spray,-0.996368012,-1.37418308,-1.024087918,-0.590223088,-0.717227383,-1.175059427,-1.898779097,1.386975574,-1.137695426,-1.022998697,1.079981637,0.12096998,-1.59715773,0.510370691,-0.326851706,0.014308171,1.195662074,0.124767402,1.185776707
2011,JS2S-DICK1,DICK,JS-2S,1/1/2011,6/24/2011,5,4,SURVIVE,1,1,NTLG,KEW,Control,Brome,Spray,-0.719695002,-1.37418308,-1.024087918,-0.590223088,-0.717227383,-1.175059427,-1.898779097,1.386975574,-1.137695426,-1.022998697,1.079981637,0.12096998,-1.59715773,0.510370691,-0.326851706,0.014308171,1.195662074,0.124767402,1.185776707
2011,JS2S-DICK1,DICK,JS-2S,1/1/2011,6/27/2011,6,3,SURVIVE,1,1,NTLG,KEW,Control,Brome,Spray,-0.512190245,-1.37418308,-1.024087918,-0.590223088,-0.717227383,-1.175059427,-1.898779097,1.386975574,-1.137695426,-1.022998697,1.079981637,0.12096998,-1.59715773,0.510370691,-0.326851706,0.014308171,1.195662074,0.124767402,1.185776707
2011,JS2S-DICK2,DICK,JS-2S,1/1/2011,6/9/2011,1,3,SURVIVE,1,1,EGG,KEW,Control,Brome,Spray,-1.757218788,-0.992912553,-1.223043751,-0.769596738,-0.717227383,-1.175059427,-1.898779097,1.386975574,-1.137695426,-1.022998697,1.079981637,0.12096998,-1.59715773,0.510370691,-0.326851706,0.014308171,1.195662074,0.124767402,1.185776707
2011,JS2S-DICK2,DICK,JS-2S,1/1/2011,6/13/2011,2,4,SURVIVE,1,1,NTLG,KEW,Control,Brome,Spray,-1.480545778,-0.992912553,-1.223043751,-0.769596738,-0.717227383,-1.175059427,-1.898779097,1.386975574,-1.137695426,-1.022998697,1.079981637,0.12096998,-1.59715773,0.510370691,-0.326851706,0.014308171,1.195662074,0.124767402,1.185776707
2011,JS2S-DICK2,DICK,JS-2S,1/1/2011,6/17/2011,3,4,SURVIVE,1,1,NTLG,KEW,Control,Brome,Spray,-1.203872769,-0.992912553,-1.223043751,-0.769596738,-0.717227383,-1.175059427,-1.898779097,1.386975574,-1.137695426,-1.022998697,1.079981637,0.12096998,-1.59715773,0.510370691,-0.326851706,0.014308171,1.195662074,0.124767402,1.185776707
2011,JS2S-DICK2,DICK,JS-2S,1/1/2011,6/20/2011,4,3,SURVIVE,1,1,NTLG,KEW,Control,Brome,Spray,-0.996368012,-0.992912553,-1.223043751,-0.769596738,-0.717227383,-1.175059427,-1.898779097,1.386975574,-1.137695426,-1.022998697,1.079981637,0.12096998,-1.59715773,0.510370691,-0.326851706,0.014308171,1.195662074,0.124767402,1.185776707
2011,JS2S-DICK20,DICK,JS-2S,1/1/2011,7/8/2011,1,2,SURVIVE,1,1,EGG,KEW,Control,Brome,Spray,0.248660531,-1.390731211,1.214165203,4.3126567,-0.717227383,1.329471253,-1.898779097,1.386975574,-1.137695426,-1.022998697,1.079981637,0.12096998,-1.59715773,0.510370691,-0.326851706,0.014308171,1.195662074,0.124767402,1.185776707
2011,JS2S-DICK20,DICK,JS-2S,1/1/2011,7/12/2011,2,4,SURVIVE,1,1,EGG,KEW,Control,Brome,Spray,0.525333541,-1.390731211,1.214165203,4.3126567,-0.717227383,1.329471253,-1.898779097,1.386975574,-1.137695426,-1.022998697,1.079981637,0.12096998,-1.59715773,0.510370691,-0.326851706,0.014308171,1.195662074,0.124767402,1.185776707
2011,JS2S-DICK20,DICK,JS-2S,1/1/2011,7/15/2011,3,3,FAIL,0,1,EGG,KEW,Control,Brome,Spray,0.732838298,-1.390731211,1.214165203,4.3126567,-0.717227383,1.329471253,-1.898779097,1.386975574,-1.137695426,-1.022998697,1.079981637,0.12096998,-1.59715773,0.510370691,-0.326851706,0.014308171,1.195662074,0.124767402,1.185776707
2011,JS2S-DICK21,DICK,JS-2S,1/1/2011,7/8/2011,1,2,SURVIVE,1,1,EGG,KEW,Control,Brome,Spray,0.248660531,-0.475918925,1.164426245,-0.889179172,0.090021411,0.949996908,-1.898779097,1.386975574,-1.137695426,-1.022998697,1.079981637,0.12096998,-1.59715773,0.510370691,-0.326851706,0.014308171,1.195662074,0.124767402,1.185776707
2011,JS2S-DICK21,DICK,JS-2S,1/1/2011,7/12/2011,2,4,SURVIVE,1,1,NTLG,KEW,Control,Brome,Spray,0.525333541,-0.475918925,1.164426245,-0.889179172,0.090021411,0.949996908,-1.898779097,1.386975574,-1.137695426,-1.022998697,1.079981637,0.12096998,-1.59715773,0.510370691,-0.326851706,0.014308171,1.195662074,0.124767402,1.185776707
2011,JS2S-DICK21,DICK,JS-2S,1/1/2011,7/14/2011,3,2,SURVIVE,1,1,NTLG,KEW,Control,Brome,Spray,0.663670045,-0.475918925,1.164426245,-0.889179172,0.090021411,0.949996908,-1.898779097,1.386975574,-1.137695426,-1.022998697,1.079981637,0.12096998,-1.59715773,0.510370691,-0.326851706,0.014308171,1.195662074,0.124767402,1.185776707
2011,JS2S-DICK21,DICK,JS-2S,1/1/2011,7/18/2011,4,4,FAIL,0,1,NTLG,KEW,Control,Brome,Spray,0.940343055,-0.475918925,1.164426245,-0.889179172,0.090021411,0.949996908,-1.898779097,1.386975574,-1.137695426,-1.022998697,1.079981637,0.12096998,-1.59715773,0.510370691,-0.326851706,0.014308171,1.195662074,0.124767402,1.185776707
2011,JS2S-DICK3,DICK,JS-2S,1/1/2011,6/9/2011,1,3,SURVIVE,1,1,EGG,KEW,Control,Brome,Spray,-1.757218788,-1.161731486,-0.476959377,-0.829387955,-0.717227383,-0.492005605,-1.898779097,1.386975574,-1.137695426,-1.022998697,1.079981637,0.12096998,-1.59715773,0.510370691,-0.326851706,0.014308171,1.195662074,0.124767402,1.185776707
2011,JS2S-DICK3,DICK,JS-2S,1/1/2011,6/13/2011,2,4,FAIL,0,1,EGG,KEW,Control,Brome,Spray,-1.480545778,-1.161731486,-0.476959377,-0.829387955,-0.717227383,-0.492005605,-1.898779097,1.386975574,-1.137695426,-1.022998697,1.079981637,0.12096998,-1.59715773,0.510370691,-0.326851706,0.014308171,1.195662074,0.124767402,1.185776707
2011,JS2S-DICK4,DICK,JS-2S,1/1/2011,6/21/2011,1,4,SURVIVE,1,1,EGG,KEW,Control,Brome,Spray,-0.927199759,0.222561024,0.517819788,-1.786047426,-0.717227383,-0.492005605,-1.898779097,1.386975574,-1.137695426,-1.022998697,1.079981637,0.12096998,-1.59715773,0.510370691,-0.326851706,0.014308171,1.195662074,0.124767402,1.185776707
2011,JS2S-DICK4,DICK,JS-2S,1/1/2011,6/24/2011,2,3,SURVIVE,1,1,EGG,KEW,Control,Brome,Spray,-0.719695002,0.222561024,0.517819788,-1.786047426,-0.717227383,-0.492005605,-1.898779097,1.386975574,-1.137695426,-1.022998697,1.079981637,0.12096998,-1.59715773,0.510370691,-0.326851706,0.014308171,1.195662074,0.124767402,1.185776707
2011,JS2S-DICK4,DICK,JS-2S,1/1/2011,6/27/2011,3,3,SURVIVE,1,1,EGG,KEW,Control,Brome,Spray,-0.512190245,0.222561024,0.517819788,-1.786047426,-0.717227383,-0.492005605,-1.898779097,1.386975574,-1.137695426,-1.022998697,1.079981637,0.12096998,-1.59715773,0.510370691,-0.326851706,0.014308171,1.195662074,0.124767402,1.185776707
2011,JS2S-DICK4,DICK,JS-2S,1/1/2011,7/1/2011,4,4,FAIL,0,1,EGG,KEW,Control,Brome,Spray,-0.235517236,0.222561024,0.517819788,-1.786047426,-0.717227383,-0.492005605,-1.898779097,1.386975574,-1.137695426,-1.022998697,1.079981637,0.12096998,-1.59715773,0.510370691,-0.326851706,0.014308171,1.195662074,0.124767402,1.185776707
2011,LA2E-DICK1,DICK,LA-2E,1/1/2011,6/13/2011,1,3,SURVIVE,1,1,EGG,BH,Control,Brome,Spray,-1.480545778,-0.971632626,-0.67591521,-0.650014304,-0.717227383,0.949996908,0.755661232,0.07549431,-1.137695426,-1.022998697,0.128585305,-0.600228012,-0.291891972,0.325584375,-0.084503863,0.149822137,-1.02322925,1.63885011,0.223750523
2011,LA2E-DICK1,DICK,LA-2E,1/1/2011,6/17/2011,2,4,FAIL,0,1,EGG,BH,Control,Brome,Spray,-1.203872769,-0.971632626,-0.67591521,-0.650014304,-0.717227383,0.949996908,0.755661232,0.07549431,-1.137695426,-1.022998697,0.128585305,-0.600228012,-0.291891972,0.325584375,-0.084503863,0.149822137,-1.02322925,1.63885011,0.223750523
2011,LA2E-DICK10,DICK,LA-2E,1/1/2011,7/1/2011,1,4,SURVIVE,1,1,EGG,BH,Control,Brome,Spray,-0.235517236,0.442854753,-0.278003544,-0.111893352,0.090021411,0.266943086,0.755661232,0.07549431,-1.137695426,-1.022998697,0.128585305,-0.600228012,-0.291891972,0.325584375,-0.084503863,0.149822137,-1.02322925,1.63885011,0.223750523
2011,LA2E-DICK10,DICK,LA-2E,1/1/2011,7/5/2011,2,4,SURVIVE,1,1,EGG,BH,Control,Brome,Spray,0.041155774,0.442854753,-0.278003544,-0.111893352,0.090021411,0.266943086,0.755661232,0.07549431,-1.137695426,-1.022998697,0.128585305,-0.600228012,-0.291891972,0.325584375,-0.084503863,0.149822137,-1.02322925,1.63885011,0.223750523
2011,LA2E-DICK10,DICK,LA-2E,1/1/2011,7/9/2011,3,4,SURVIVE,1,1,NTLG,BH,Control,Brome,Spray,0.317828783,0.442854753,-0.278003544,-0.111893352,0.090021411,0.266943086,0.755661232,0.07549431,-1.137695426,-1.022998697,0.128585305,-0.600228012,-0.291891972,0.325584375,-0.084503863,0.149822137,-1.02322925,1.63885011,0.223750523
