Year,Transect,Meters,Date,Month,Day,KBG,Smooth.Brome,Litter,Bare,Forb,Grasslike,Woody,Litter.Depth,Veg.Height,R1,R2,R3,R4,Notes,Treatment,Replicate,Patch,Intensity,a.Robel,TotalVegCover
2021,130,0,2021-07-20,07,20,44.70588235294118,0,44.70588235294118,3.5294117647058822,3.5294117647058822,0,3.5294117647058822,19,239,2,2,7,7,,MTORG,SW,12,Heavy,4.5,85
2021,130,12.5,2021-07-20,07,20,13.513513513513514,2.7027027027027026,56.75675675675676,0,13.513513513513514,0,13.513513513513514,23,475,2,5,2,8,,MTORG,SW,12,Heavy,4.25,111
2021,130,25,2021-07-20,07,20,15.306122448979592,0,38.775510204081634,15.306122448979592,15.306122448979592,0,15.306122448979592,40,694,6,4,7,5,,MTORG,SW,12,Heavy,5.5,98
2021,131,0,2021-07-20,07,20,14.150943396226415,35.84905660377358,35.84905660377358,0,0,0,14.150943396226415,38,830,5,6,5,4,,MTORG,SW,12,Heavy,5,106
2021,131,12.5,2021-07-20,07,20,13.761467889908257,0,77.98165137614679,0,2.7522935779816518,2.7522935779816518,2.7522935779816518,13,331,3,2,3,2,,MTORG,SW,12,Heavy,2.5,109
2021,131,25,2021-07-20,07,20,15.625,0,65.625,0,3.125,0,15.625,25,461,4,2,2,5,,MTORG,SW,12,Heavy,3.25,96
2021,132,0,2021-07-20,07,20,15.463917525773196,0,39.175257731958766,39.175257731958766,3.0927835051546393,3.0927835051546393,0,6,171,2,1,1,1,,MTORG,SW,12,Heavy,1.25,97
2021,132,12.5,2021-07-20,07,20,17.441860465116278,0,44.18604651162791,3.488372093023256,17.441860465116278,0,17.441860465116278,30,493,2,6,2,4,,MTORG,SW,12,Heavy,3.5,86
2021,132,25,2021-07-20,07,20,32.758620689655174,0,12.931034482758621,0,0,0,54.310344827586206,35,795,5,6,5,5,,MTORG,SW,12,Heavy,5.25,116
2021,133,0,2021-07-26,07,26,12.396694214876034,2.479338842975207,70.24793388429752,0,2.479338842975207,0,12.396694214876034,23,585,7,2,2,2,,MTORG,NW,13,Full,3.25,121
2021,133,12.5,2021-07-26,07,26,2.7522935779816518,13.761467889908257,77.98165137614679,0,2.7522935779816518,0,2.7522935779816518,30,495,2,6,3,5,,MTORG,NW,13,Full,4,109
2021,133,25,2021-07-26,07,26,12.096774193548388,12.096774193548388,68.54838709677419,2.4193548387096775,2.4193548387096775,0,2.4193548387096775,31,593,6,5,4,7,,MTORG,NW,13,Full,5.5,124
2021,134,0,2021-07-26,07,26,13.157894736842104,13.157894736842104,55.26315789473685,0,2.631578947368421,2.631578947368421,13.157894736842104,4,496,4,3,4,4,,MTORG,NW,13,Full,3.75,114
2021,134,12.5,2021-07-26,07,26,10.06711409395973,10.06711409395973,42.281879194630875,0,25.503355704697988,2.013422818791946,10.06711409395973,20,615,2,5,2,3,,MTORG,NW,13,Full,3,149
2021,134,25,2021-07-26,07,26,12.711864406779661,12.711864406779661,72.03389830508475,0,2.5423728813559325,0,0,23,230,2,3,2,2,,MTORG,NW,13,Full,2.25,118
2021,135,0,2021-07-26,07,26,10.948905109489052,2.18978102189781,45.98540145985402,0,10.948905109489052,2.18978102189781,27.73722627737226,45,580,2,2,5,3,,MTORG,NW,13,Full,3,137
2021,135,12.5,2021-07-26,07,26,12.396694214876034,2.479338842975207,70.24793388429752,0,2.479338842975207,0,12.396694214876034,26,429,1,5,3,4,,MTORG,NW,13,Full,3.25,121
2021,135,25,2021-07-26,07,26,12.711864406779661,12.711864406779661,72.03389830508475,0,2.5423728813559325,0,0,35,310,4,2,2,3,,MTORG,NW,13,Full,2.75,118
2021,136,0,2021-07-26,07,26,15.151515151515152,15.151515151515152,63.63636363636363,0,3.0303030303030303,0,3.0303030303030303,44,325,6,4,6,5,,MTORG,NW,14,Moderate,5.25,99
2021,136,12.5,2021-07-26,07,26,51.21951219512195,12.195121951219512,12.195121951219512,0,12.195121951219512,0,12.195121951219512,160,791,6,3,6,7,,MTORG,NW,14,Moderate,5.5,123
2021,136,25,2021-07-26,07,26,13.513513513513514,2.7027027027027026,56.75675675675676,0,13.513513513513514,0,13.513513513513514,24,646,2,3,2,2,,MTORG,NW,14,Moderate,2.25,111
2021,137,0,2021-07-26,07,26,80.18867924528303,0,14.150943396226415,0,2.8301886792452833,0,2.8301886792452833,38,551,4,2,3,6,,MTORG,NW,14,Moderate,3.75,106
2021,137,12.5,2021-07-26,07,26,58.87850467289719,0,35.51401869158878,0,2.803738317757009,0,2.803738317757009,70,479,4,4,3,5,,MTORG,NW,14,Moderate,4,107
2021,137,25,2021-07-26,07,26,63.63636363636363,3.0303030303030303,15.151515151515152,0,15.151515151515152,0,3.0303030303030303,28,390,3,4,3,3,,MTORG,NW,14,Moderate,3.25,99
2021,138,0,2021-07-26,07,26,26.38888888888889,26.38888888888889,10.416666666666668,0,10.416666666666668,0,26.38888888888889,130,681,6,5,5,4,,MTORG,NW,14,Moderate,5,144
2021,138,12.5,2021-07-26,07,26,77.98165137614679,2.7522935779816518,13.761467889908257,0,2.7522935779816518,0,2.7522935779816518,100,440,6,2,4,6,,MTORG,NW,14,Moderate,4.5,109
2021,138,25,2021-07-26,07,26,28.78787878787879,28.78787878787879,28.78787878787879,0,11.363636363636363,0,2.272727272727273,58,410,3,4,4,4,,MTORG,NW,14,Moderate,3.75,132
2021,139,0,2021-07-26,07,26,55.26315789473685,2.631578947368421,13.157894736842104,0,13.157894736842104,2.631578947368421,13.157894736842104,33,620,3,4,4,5,,MTORG,NW,15,Rest,4,114
2021,139,12.5,2021-07-26,07,26,34.862385321100916,2.7522935779816518,13.761467889908257,0,13.761467889908257,34.862385321100916,0,55,484,5,4,5,4,,MTORG,NW,15,Rest,4.5,109
2021,139,25,2021-07-26,07,26,22.093023255813954,1.744186046511628,8.720930232558139,0,36.627906976744185,22.093023255813954,8.720930232558139,23,501,5,3,4,4,,MTORG,NW,15,Rest,4,172
2021,140,0,2021-07-26,07,26,65.625,0,15.625,0,3.125,0,15.625,20,590,2,3,5,2,,MTORG,NW,15,Rest,3,96
2021,140,12.5,2021-07-26,07,26,15.151515151515152,3.0303030303030303,63.63636363636363,0,3.0303030303030303,0,15.151515151515152,53,450,3,2,3,4,,MTORG,NW,15,Rest,3,99
2021,140,25,2021-07-26,07,26,13.157894736842104,2.631578947368421,55.26315789473685,0,2.631578947368421,13.157894736842104,13.157894736842104,30,610,5,3,5,4,,MTORG,NW,15,Rest,4.25,114
2021,141,0,2021-07-26,07,26,52.94117647058824,12.605042016806722,2.5210084033613445,0,31.932773109243694,0,0,55,762,5,5,6,5,,MTORG,NW,15,Rest,5.25,119
2021,141,12.5,2021-07-26,07,26,28.35820895522388,0,11.194029850746269,2.2388059701492535,11.194029850746269,47.01492537313433,0,23,664,6,4,5,5,,MTORG,NW,15,Rest,5,134
2021,141,25,2021-07-26,07,26,48.091603053435115,11.450381679389313,29.00763358778626,0,11.450381679389313,0,0,110,535,3,4,3,4,,MTORG,NW,15,Rest,3.5,131
2021,142,0,2021-07-26,07,26,11.450381679389313,0,11.450381679389313,0,48.091603053435115,29.00763358778626,0,29,356,3,2,3,2,,MTORG,NW,16,Heavy,2.5,131
2021,142,12.5,2021-07-26,07,26,3.571428571428571,0,17.857142857142858,0,3.571428571428571,75,0,14,277,3,2,3,2,,MTORG,NW,16,Heavy,2.5,84
2021,142,25,2021-07-26,07,26,11.194029850746269,11.194029850746269,47.01492537313433,0,2.2388059701492535,0,28.35820895522388,14,607,4,3,5,6,,MTORG,NW,16,Heavy,4.5,134
2021,143,0,2021-07-26,07,26,14.150943396226415,0,80.18867924528303,0,2.8301886792452833,0,2.8301886792452833,10,227,2,2,3,2,,MTORG,NW,16,Heavy,2.25,106
2021,143,12.5,2021-07-26,07,26,2.7522935779816518,13.761467889908257,77.98165137614679,0,2.7522935779816518,2.7522935779816518,0,12,385,3,2,2,1,,MTORG,NW,16,Heavy,2,109
2021,143,25,2021-07-26,07,26,13.761467889908257,0,77.98165137614679,0,2.7522935779816518,2.7522935779816518,2.7522935779816518,8,205,2,1,2,3,,MTORG,NW,16,Heavy,2,109
2021,144,0,2021-07-26,07,26,29.00763358778626,0,48.091603053435115,0,11.450381679389313,0,11.450381679389313,17,466,5,4,2,2,,MTORG,NW,16,Heavy,3.25,131
2021,144,12.5,2021-07-26,07,26,12.711864406779661,0,72.03389830508475,0,12.711864406779661,0,2.5423728813559325,14,485,7,4,3,4,,MTORG,NW,16,Heavy,4.5,118
2021,144,25,2021-07-26,07,26,15.151515151515152,0,63.63636363636363,0,15.151515151515152,3.0303030303030303,3.0303030303030303,14,309,2,2,4,5,,MTORG,NW,16,Heavy,3.25,99
2021,97,0,2021-07-29,07,29,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,0,16.666666666666664,19,464,2,4,3,4,,MTORG,NE,1,Heavy,3.25,90
2021,97,12.5,2021-07-29,07,29,3.0303030303030303,15.151515151515152,63.63636363636363,0,15.151515151515152,0,3.0303030303030303,34,327,3,5,2,2,,MTORG,NE,1,Heavy,3,99
2021,97,25,2021-07-29,07,29,13.513513513513514,13.513513513513514,56.75675675675676,2.7027027027027026,13.513513513513514,0,0,43,215,2,5,5,6,,MTORG,NE,1,Heavy,4.5,111
2021,98,0,2021-07-29,07,29,13.88888888888889,0,58.333333333333336,0,13.88888888888889,13.88888888888889,0,14,244,6,2,3,2,,MTORG,NE,1,Heavy,3.25,108
2021,98,12.5,2021-07-29,07,29,0,0,35.51401869158878,2.803738317757009,2.803738317757009,58.87850467289719,0,5,187,2,1,1,2,,MTORG,NE,1,Heavy,1.5,107
2021,98,25,2021-07-29,07,29,2.727272727272727,0,34.54545454545455,2.727272727272727,2.727272727272727,57.27272727272727,0,8,205,2,2,2,2,,MTORG,NE,1,Heavy,2,110
2021,99,0,2021-07-29,07,29,15.151515151515152,0,63.63636363636363,0,15.151515151515152,3.0303030303030303,3.0303030303030303,22,310,1,1,1,2,,MTORG,NE,1,Heavy,1.25,99
2021,99,12.5,2021-07-29,07,29,13.513513513513514,0,56.75675675675676,13.513513513513514,2.7027027027027026,0,13.513513513513514,50,408,3,5,5,2,,MTORG,NE,1,Heavy,3.75,111
2021,99,25,2021-07-29,07,29,13.513513513513514,13.513513513513514,56.75675675675676,0,2.7027027027027026,0,13.513513513513514,27,440,2,2,2,5,,MTORG,NE,1,Heavy,2.75,111
2021,100,0,2021-07-29,07,29,13.513513513513514,13.513513513513514,56.75675675675676,0,2.7027027027027026,0,13.513513513513514,40,588,5,6,3,4,,MTORG,NE,2,Full,4.5,111
2021,100,12.5,2021-07-29,07,29,34.862385321100916,13.761467889908257,34.862385321100916,0,2.7522935779816518,0,13.761467889908257,76,815,7,6,5,7,,MTORG,NE,2,Full,6.25,109
2021,100,25,2021-07-29,07,29,13.513513513513514,2.7027027027027026,56.75675675675676,0,13.513513513513514,0,13.513513513513514,62,491,7,2,10,8,,MTORG,NE,2,Full,6.75,111
2021,101,0,2021-07-29,07,29,15.151515151515152,15.151515151515152,63.63636363636363,0,3.0303030303030303,0,3.0303030303030303,28,301,3,2,4,4,,MTORG,NE,2,Full,3.25,99
2021,101,12.5,2021-07-29,07,29,15.625,0,65.625,0,3.125,0,15.625,51,423,2,4,3,3,,MTORG,NE,2,Full,3,96
2021,101,25,2021-07-29,07,29,13.513513513513514,13.513513513513514,56.75675675675676,0,2.7027027027027026,0,13.513513513513514,28,512,2,4,5,5,,MTORG,NE,2,Full,4,111
2021,102,0,2021-07-29,07,29,13.513513513513514,2.7027027027027026,56.75675675675676,0,13.513513513513514,0,13.513513513513514,31,458,5,2,5,5,,MTORG,NE,2,Full,4.25,111
2021,102,12.5,2021-07-29,07,29,19.230769230769234,19.230769230769234,19.230769230769234,3.8461538461538463,19.230769230769234,0,19.230769230769234,38,650,5,5,6,4,,MTORG,NE,2,Full,5,78
2021,102,25,2021-07-29,07,29,13.513513513513514,13.513513513513514,56.75675675675676,0,2.7027027027027026,0,13.513513513513514,24,462,4,5,2,5,,MTORG,NE,2,Full,4,111
2021,103,0,2021-07-29,07,29,15.151515151515152,15.151515151515152,63.63636363636363,0,3.0303030303030303,0,3.0303030303030303,28,241,3,2,4,3,,MTORG,NE,3,Moderate,3,99
2021,103,12.5,2021-07-29,07,29,20,20,20,0,20,0,20,54,458,4,4,3,4,,MTORG,NE,3,Moderate,3.75,75
2021,103,25,2021-07-29,07,29,15.151515151515152,15.151515151515152,63.63636363636363,0,3.0303030303030303,0,3.0303030303030303,50,343,3,4,3,4,,MTORG,NE,3,Moderate,3.5,99
2021,104,0,2021-07-29,07,29,14.150943396226415,0,80.18867924528303,0,2.8301886792452833,0,2.8301886792452833,24,235,5,1,2,2,,MTORG,NE,3,Moderate,2.5,106
2021,104,12.5,2021-07-29,07,29,15.625,0,65.625,0,3.125,0,15.625,65,552,3,3,2,2,,MTORG,NE,3,Moderate,2.5,96
2021,104,25,2021-07-29,07,29,15.625,15.625,65.625,0,3.125,0,0,56,509,2,2,2,2,,MTORG,NE,3,Moderate,2,96
2021,105,0,2021-07-29,07,29,15.306122448979592,15.306122448979592,38.775510204081634,0,15.306122448979592,0,15.306122448979592,49,514,5,4,5,5,,MTORG,NE,3,Moderate,4.75,98
2021,105,12.5,2021-07-29,07,29,13.761467889908257,2.7522935779816518,77.98165137614679,0,2.7522935779816518,0,2.7522935779816518,46,450,4,5,6,2,,MTORG,NE,3,Moderate,4.25,109
2021,105,25,2021-07-29,07,29,2.8301886792452833,0,80.18867924528303,0,14.150943396226415,0,2.8301886792452833,68,415,2,3,2,2,,MTORG,NE,3,Moderate,2.25,106
2021,106,0,2021-07-29,07,29,14.85148514851485,14.85148514851485,37.62376237623762,0,14.85148514851485,2.9702970297029703,14.85148514851485,28,527,2,6,5,2,,MTORG,NE,4,Rest,3.75,101
2021,106,12.5,2021-07-29,07,29,34.862385321100916,2.7522935779816518,34.862385321100916,0,13.761467889908257,0,13.761467889908257,11,402,2,3,2,5,,MTORG,NE,4,Rest,3,109
2021,106,25,2021-07-29,07,29,34.862385321100916,2.7522935779816518,34.862385321100916,0,13.761467889908257,0,13.761467889908257,16,404,5,2,4,6,,MTORG,NE,4,Rest,4.25,109
2021,107,0,2021-07-29,07,29,39.175257731958766,15.463917525773196,39.175257731958766,3.0927835051546393,3.0927835051546393,0,0,30,242,2,2,2,6,,MTORG,NE,4,Rest,3,97
2021,107,12.5,2021-07-29,07,29,33.33333333333333,0,33.33333333333333,0,33.33333333333333,0,0,23,247,2,2,2,2,,MTORG,NE,4,Rest,2,114
2021,107,25,2021-07-29,07,29,28.78787878787879,11.363636363636363,28.78787878787879,0,2.272727272727273,0,28.78787878787879,40,577,2,5,4,2,,MTORG,NE,4,Rest,3.25,132
2021,108,0,2021-07-29,07,29,34.862385321100916,2.7522935779816518,13.761467889908257,0,34.862385321100916,0,13.761467889908257,13,546,4,5,5,4,,MTORG,NE,4,Rest,4.5,109
2021,108,12.5,2021-07-29,07,29,35.84905660377358,0,14.150943396226415,0,35.84905660377358,0,14.150943396226415,14,550,6,3,4,4,,MTORG,NE,4,Rest,4.25,106
2021,108,25,2021-07-29,07,29,34.862385321100916,0,34.862385321100916,13.761467889908257,13.761467889908257,0,2.7522935779816518,16,270,2,5,8,5,,MTORG,NE,4,Rest,5,109
2021,109,0,2021-08-06,08,06,11.194029850746269,11.194029850746269,47.01492537313433,0,28.35820895522388,0,2.2388059701492535,30,507,3,3,4,3,,MTORG,SE,5,Heavy,3.25,134
2021,109,12.5,2021-08-06,08,06,12.605042016806722,0,31.932773109243694,0,52.94117647058824,0,2.5210084033613445,39,385,2,3,4,3,,MTORG,SE,5,Heavy,3,119
2021,109,25,2021-08-06,08,06,12.396694214876034,2.479338842975207,70.24793388429752,0,12.396694214876034,0,2.479338842975207,24,277,4,5,3,4,,MTORG,SE,5,Heavy,4,121
2021,110,0,2021-08-06,08,06,12.711864406779661,0,72.03389830508475,0,12.711864406779661,0,2.5423728813559325,11,274,3,3,3,1,,MTORG,SE,5,Heavy,2.5,118
2021,110,12.5,2021-08-06,08,06,22.485207100591715,0,37.278106508875744,8.875739644970414,8.875739644970414,0,22.485207100591715,8,363,1,2,2,4,,MTORG,SE,5,Heavy,2.25,169
2021,110,25,2021-08-06,08,06,48.091603053435115,0,29.00763358778626,0,11.450381679389313,0,11.450381679389313,25,531,3,3,5,5,,MTORG,SE,5,Heavy,4,131
2021,111,0,2021-08-06,08,06,13.761467889908257,2.7522935779816518,77.98165137614679,0,2.7522935779816518,0,2.7522935779816518,14,329,2,1,1,2,,MTORG,SE,5,Heavy,1.5,109
2021,111,12.5,2021-08-06,08,06,11.538461538461538,0,65.38461538461539,0,11.538461538461538,0,11.538461538461538,13,484,2,4,4,4,,MTORG,SE,5,Heavy,3.5,130
2021,111,25,2021-08-06,08,06,12.396694214876034,2.479338842975207,70.24793388429752,0,12.396694214876034,0,2.479338842975207,20,219,2,3,5,2,,MTORG,SE,5,Heavy,3,121
2021,112,0,2021-08-06,08,06,34.54545454545455,2.727272727272727,57.27272727272727,0,2.727272727272727,0,2.727272727272727,34,340,3,4,3,2,,MTORG,SE,6,Full,3,110
2021,112,12.5,2021-08-06,08,06,65.38461538461539,0,11.538461538461538,11.538461538461538,11.538461538461538,0,0,64,457,3,3,2,3,,MTORG,SE,6,Full,2.75,130
2021,112,25,2021-08-06,08,06,73.91304347826086,0,13.043478260869565,0,0,0,13.043478260869565,43,432,2,4,3,2,,MTORG,SE,6,Full,2.75,115
2021,113,0,2021-08-06,08,06,52.94117647058824,0,31.932773109243694,0,2.5210084033613445,0,12.605042016806722,35,576,4,4,2,4,,MTORG,SE,6,Full,3.5,119
2021,113,12.5,2021-08-06,08,06,30.4,2.4,50.4,12,2.4,0,2.4,30,412,2,3,2,3,,MTORG,SE,6,Full,2.5,125
2021,113,25,2021-08-06,08,06,51.63934426229508,2.459016393442623,31.147540983606557,0,2.459016393442623,0,12.295081967213115,38,445,5,5,6,6,,MTORG,SE,6,Full,5.5,122
2021,114,0,2021-08-06,08,06,12.711864406779661,0,72.03389830508475,0,2.5423728813559325,0,12.711864406779661,34,462,1,5,2,2,,MTORG,SE,6,Full,2.5,118
2021,114,12.5,2021-08-06,08,06,14.563106796116504,2.912621359223301,82.52427184466019,0,0,0,0,24,197,2,2,2,2,,MTORG,SE,6,Full,2,103
2021,114,25,2021-08-06,08,06,29.00763358778626,0,48.091603053435115,0,11.450381679389313,0,11.450381679389313,60,568,2,2,3,4,,MTORG,SE,6,Full,2.75,131
2021,115,0,2021-08-06,08,06,52.94117647058824,0,31.932773109243694,0,2.5210084033613445,0,12.605042016806722,48,605,4,4,4,6,,MTORG,SE,7,Moderate,4.5,119
2021,115,12.5,2021-08-06,08,06,54.310344827586206,0,32.758620689655174,0,0,0,12.931034482758621,58,456,6,5,6,5,,MTORG,SE,7,Moderate,5.5,116
2021,115,25,2021-08-06,08,06,14.150943396226415,0,80.18867924528303,0,2.8301886792452833,0,2.8301886792452833,29,497,3,4,4,5,,MTORG,SE,7,Moderate,4,106
2021,116,0,2021-08-06,08,06,35.51401869158878,0,58.87850467289719,0,2.803738317757009,0,2.803738317757009,71,443,3,5,2,4,,MTORG,SE,7,Moderate,3.5,107
2021,116,12.5,2021-08-06,08,06,13.043478260869565,0,73.91304347826086,0,13.043478260869565,0,0,15,283,2,1,2,2,,MTORG,SE,7,Moderate,1.75,115
2021,116,25,2021-08-06,08,06,72.03389830508475,0,12.711864406779661,0,12.711864406779661,0,2.5423728813559325,46,389,4,5,5,2,,MTORG,SE,7,Moderate,4,118
2021,117,0,2021-08-06,08,06,58.87850467289719,0,35.51401869158878,0,2.803738317757009,0,2.803738317757009,32,482,2,3,1,2,,MTORG,SE,7,Moderate,2,107
2021,117,12.5,2021-08-06,08,06,14.563106796116504,0,82.52427184466019,0,2.912621359223301,0,0,12,431,3,1,1,2,,MTORG,SE,7,Moderate,1.75,103
2021,117,25,2021-08-06,08,06,35.51401869158878,0,58.87850467289719,0,2.803738317757009,0,2.803738317757009,35,291,1,2,1,2,,MTORG,SE,7,Moderate,1.5,107
2021,118,0,2021-08-06,08,06,31.932773109243694,0,2.5210084033613445,0,52.94117647058824,0,12.605042016806722,26,677,4,6,6,4,,MTORG,SE,8,Rest,5,119
2021,118,12.5,2021-08-06,08,06,48.091603053435115,0,11.450381679389313,0,11.450381679389313,0,29.00763358778626,29,473,4,5,5,5,,MTORG,SE,8,Rest,4.75,131
2021,118,25,2021-08-06,08,06,57.27272727272727,0,34.54545454545455,2.727272727272727,2.727272727272727,0,2.727272727272727,17,311,4,6,3,4,,MTORG,SE,8,Rest,4.25,110
2021,119,0,2021-08-06,08,06,25.850340136054424,10.204081632653061,25.850340136054424,2.0408163265306123,10.204081632653061,0,25.850340136054424,15,611,4,3,5,6,,MTORG,SE,8,Rest,4.5,147
2021,119,12.5,2021-08-06,08,06,52.94117647058824,0,31.932773109243694,0,2.5210084033613445,0,12.605042016806722,54,502,3,3,5,5,,MTORG,SE,8,Rest,4,119
2021,119,25,2021-08-06,08,06,10.948905109489052,10.948905109489052,45.98540145985402,0,27.73722627737226,2.18978102189781,2.18978102189781,3,309,6,3,6,6,,MTORG,SE,8,Rest,5.25,137
2021,120,0,2021-08-06,08,06,72.03389830508475,0,12.711864406779661,0,12.711864406779661,0,2.5423728813559325,28,495,4,3,3,5,,MTORG,SE,8,Rest,3.75,118
2021,120,12.5,2021-08-06,08,06,31.147540983606557,0,51.63934426229508,0,12.295081967213115,2.459016393442623,2.459016393442623,13,329,4,2,3,5,,MTORG,SE,8,Rest,3.5,122
2021,120,25,2021-08-06,08,06,34.862385321100916,0,34.862385321100916,0,13.761467889908257,13.761467889908257,2.7522935779816518,13,338,3,4,3,5,,MTORG,SE,8,Rest,3.75,109
2022,133,0,2022-07-21,07,21,8.928571428571429,50.595238095238095,8.928571428571429,0,22.61904761904762,0,8.928571428571429,25,585,3,5,5,6,,MTORG,NW,13,Heavy,4.75,168
2022,133,12.5,2022-07-21,07,21,1.8867924528301887,39.62264150943396,9.433962264150944,0,39.62264150943396,0,9.433962264150944,63,641,5,4,4,5,,MTORG,NW,13,Heavy,4.5,159
2022,133,25,2022-07-21,07,21,22.093023255813954,22.093023255813954,8.720930232558139,1.744186046511628,8.720930232558139,0,36.627906976744185,41,718,7,4,4,3,,MTORG,NW,13,Heavy,4.5,172
2022,134,0,2022-07-21,07,21,24.675324675324674,40.909090909090914,9.740259740259742,0,24.675324675324674,0,0,3,775,5,6,5,5,,MTORG,NW,13,Heavy,5.25,154
